target_id,period,year,month,store_id,employee_id,brand,target_revenue,target_orders
551,2021-10,2021,10,1,1.0,,966371588,322
552,2021-10,2021,10,1,2.0,,807670845,269
553,2021-10,2021,10,1,3.0,,2022243688,674
554,2021-10,2021,10,1,4.0,,1111718641,371
555,2021-10,2021,10,1,8.0,,1566555410,522
556,2021-10,2021,10,2,19.0,,1934488061,645
557,2021-10,2021,10,2,20.0,,1177909770,393
558,2021-10,2021,10,2,21.0,,1164146047,388
559,2021-10,2021,10,2,22.0,,2190940914,730
560,2021-10,2021,10,2,26.0,,731753437,244
561,2021-10,2021,10,3,31.0,,1436225024,479
562,2021-10,2021,10,3,32.0,,1909534714,637
563,2021-10,2021,10,3,33.0,,1021131176,340
564,2021-10,2021,10,3,34.0,,1565545562,522
565,2021-10,2021,10,3,38.0,,1627171005,542
566,2021-10,2021,10,4,43.0,,1481025465,494
567,2021-10,2021,10,4,44.0,,500286435,167
568,2021-10,2021,10,4,45.0,,2084981061,695
569,2021-10,2021,10,4,46.0,,1661422418,554
570,2021-10,2021,10,4,50.0,,667509650,223
571,2021-10,2021,10,5,55.0,,1056759948,352
572,2021-10,2021,10,5,56.0,,538232311,179
573,2021-10,2021,10,5,57.0,,1087626563,363
574,2021-10,2021,10,5,58.0,,647185159,216
575,2021-10,2021,10,5,62.0,,1630876009,544
576,2021-10,2021,10,6,75.0,,1538403684,513
577,2021-10,2021,10,6,76.0,,1888629952,630
578,2021-10,2021,10,6,77.0,,1018336832,339
579,2021-10,2021,10,6,78.0,,1056097394,352
580,2021-10,2021,10,6,82.0,,1639308300,546
581,2021-10,2021,10,7,87.0,,1927146125,642
582,2021-10,2021,10,7,88.0,,1931499584,644
583,2021-10,2021,10,7,89.0,,1657121887,552
584,2021-10,2021,10,7,90.0,,1988503449,663
585,2021-10,2021,10,7,94.0,,808877872,270
586,2021-10,2021,10,8,99.0,,1911534506,637
587,2021-10,2021,10,8,100.0,,1141544402,381
588,2021-10,2021,10,8,101.0,,515490818,172
589,2021-10,2021,10,8,102.0,,575591877,192
590,2021-10,2021,10,8,106.0,,1120428090,373
591,2021-10,2021,10,9,111.0,,1363655241,455
592,2021-10,2021,10,9,112.0,,786080042,262
593,2021-10,2021,10,9,113.0,,1247129880,416
594,2021-10,2021,10,9,114.0,,637246761,212
595,2021-10,2021,10,9,118.0,,1220960512,407
596,2021-10,2021,10,10,123.0,,1097136269,366
597,2021-10,2021,10,10,124.0,,810166432,270
598,2021-10,2021,10,10,125.0,,1906626104,636
599,2021-10,2021,10,10,126.0,,1253809962,418
600,2021-10,2021,10,10,130.0,,545510635,182
601,2021-11,2021,11,1,,,3904930919,1300
602,2021-11,2021,11,2,,,2642507835,867
603,2021-11,2021,11,3,,,2435294385,867
604,2021-11,2021,11,4,,,2001925485,650
605,2021-11,2021,11,5,,,5470076089,1733
606,2021-11,2021,11,6,,,3004054864,1083
607,2021-11,2021,11,7,,,2071719036,650
608,2021-11,2021,11,8,,,1833986324,650
609,2021-11,2021,11,9,,,1913525000,650
610,2021-11,2021,11,10,,,4102002982,1300
611,2021-11,2021,11,1,1.0,,2183770247,728
612,2021-11,2021,11,1,2.0,,1484080247,495
613,2021-11,2021,11,1,3.0,,2595803781,865
614,2021-11,2021,11,1,4.0,,1850488353,617
615,2021-11,2021,11,1,8.0,,2336087039,779
616,2021-11,2021,11,2,19.0,,2325994877,775
617,2021-11,2021,11,2,20.0,,945495227,315
618,2021-11,2021,11,2,21.0,,2426924961,809
619,2021-11,2021,11,2,22.0,,626474186,209
620,2021-11,2021,11,2,26.0,,526918068,176
621,2021-11,2021,11,3,31.0,,760069769,253
622,2021-11,2021,11,3,32.0,,1059242281,353
623,2021-11,2021,11,3,33.0,,2495248261,832
624,2021-11,2021,11,3,34.0,,2170897477,724
625,2021-11,2021,11,3,38.0,,566518408,189
626,2021-11,2021,11,4,43.0,,964292712,321
627,2021-11,2021,11,4,44.0,,1672254915,557
628,2021-11,2021,11,4,45.0,,654437779,218
629,2021-11,2021,11,4,46.0,,1222366978,407
630,2021-11,2021,11,4,50.0,,1933962505,645
631,2021-11,2021,11,5,55.0,,2566676234,856
632,2021-11,2021,11,5,56.0,,2201770892,734
633,2021-11,2021,11,5,57.0,,1176732053,392
634,2021-11,2021,11,5,58.0,,1273836450,425
635,2021-11,2021,11,5,62.0,,2217020363,739
636,2021-11,2021,11,6,75.0,,1592138159,531
637,2021-11,2021,11,6,76.0,,2223159539,741
638,2021-11,2021,11,6,77.0,,2101688459,701
639,2021-11,2021,11,6,78.0,,1488423934,496
640,2021-11,2021,11,6,82.0,,1560161818,520
641,2021-11,2021,11,7,87.0,,896626878,299
642,2021-11,2021,11,7,88.0,,994560693,332
643,2021-11,2021,11,7,89.0,,1351789047,451
644,2021-11,2021,11,7,90.0,,1479547064,493
645,2021-11,2021,11,7,94.0,,1616772490,539
646,2021-11,2021,11,8,99.0,,2007196598,669
647,2021-11,2021,11,8,100.0,,1608907988,536
648,2021-11,2021,11,8,101.0,,890341682,297
649,2021-11,2021,11,8,102.0,,1194485008,398
650,2021-11,2021,11,8,106.0,,1172995586,391
651,2021-11,2021,11,9,111.0,,2267162383,756
652,2021-11,2021,11,9,112.0,,1530386431,510
653,2021-11,2021,11,9,113.0,,962298583,321
654,2021-11,2021,11,9,114.0,,645040302,215
655,2021-11,2021,11,9,118.0,,1894284267,631
656,2021-11,2021,11,10,123.0,,1594453783,531
657,2021-11,2021,11,10,124.0,,2089479948,696
658,2021-11,2021,11,10,125.0,,1729476878,576
659,2021-11,2021,11,10,126.0,,2570398256,857
660,2021-11,2021,11,10,130.0,,1437872165,479
661,2021-12,2021,12,1,,,6364421325,2000
662,2021-12,2021,12,2,,,3770050142,1333
663,2021-12,2021,12,3,,,3672297499,1333
664,2021-12,2021,12,4,,,2747566498,1000
665,2021-12,2021,12,5,,,8018026403,2667
666,2021-12,2021,12,6,,,5412907985,1667
667,2021-12,2021,12,7,,,3160782603,1000
668,2021-12,2021,12,8,,,2825033339,1000
669,2021-12,2021,12,9,,,3077179256,1000
670,2021-12,2021,12,10,,,6461328958,2000
671,2021-12,2021,12,1,1.0,,1701471056,567
672,2021-12,2021,12,1,2.0,,950553763,317
673,2021-12,2021,12,1,3.0,,3777855910,1259
674,2021-12,2021,12,1,4.0,,3597010684,1199
675,2021-12,2021,12,1,8.0,,3089748849,1030
676,2021-12,2021,12,2,19.0,,1174895843,392
677,2021-12,2021,12,2,20.0,,2796996245,932
678,2021-12,2021,12,2,21.0,,3235109190,1078
679,2021-12,2021,12,2,22.0,,3908524095,1303
680,2021-12,2021,12,2,26.0,,3301236690,1100
681,2021-12,2021,12,3,31.0,,3613142669,1204
682,2021-12,2021,12,3,32.0,,1011549822,337
683,2021-12,2021,12,3,33.0,,2326149767,775
684,2021-12,2021,12,3,34.0,,2591049856,864
685,2021-12,2021,12,3,38.0,,1789033360,596
686,2021-12,2021,12,4,43.0,,2520805464,840
687,2021-12,2021,12,4,44.0,,3703722498,1235
688,2021-12,2021,12,4,45.0,,980635304,327
689,2021-12,2021,12,4,46.0,,2815607760,939
690,2021-12,2021,12,4,50.0,,2204983610,735
691,2021-12,2021,12,5,55.0,,3660787804,1220
692,2021-12,2021,12,5,56.0,,1450394719,483
693,2021-12,2021,12,5,57.0,,2681831835,894
694,2021-12,2021,12,5,58.0,,927742487,309
695,2021-12,2021,12,5,62.0,,2431602025,811
696,2021-12,2021,12,6,75.0,,3301411003,1100
697,2021-12,2021,12,6,76.0,,3552446195,1184
698,2021-12,2021,12,6,77.0,,884350142,295
699,2021-12,2021,12,6,78.0,,1183939135,395
700,2021-12,2021,12,6,82.0,,3083363470,1028
701,2021-12,2021,12,7,87.0,,3205157940,1068
702,2021-12,2021,12,7,88.0,,2636685080,879
703,2021-12,2021,12,7,89.0,,3052013834,1017
704,2021-12,2021,12,7,90.0,,817756104,273
705,2021-12,2021,12,7,94.0,,930468045,310
706,2021-12,2021,12,8,99.0,,3708106087,1236
707,2021-12,2021,12,8,100.0,,2048718905,683
708,2021-12,2021,12,8,101.0,,1888978865,630
709,2021-12,2021,12,8,102.0,,2447871800,816
710,2021-12,2021,12,8,106.0,,851030716,284
711,2021-12,2021,12,9,111.0,,2230703399,744
712,2021-12,2021,12,9,112.0,,2860507339,954
713,2021-12,2021,12,9,113.0,,2608258577,869
714,2021-12,2021,12,9,114.0,,1266541206,422
715,2021-12,2021,12,9,118.0,,1572705726,524
716,2021-12,2021,12,10,123.0,,3750001089,1250
717,2021-12,2021,12,10,124.0,,2508039494,836
718,2021-12,2021,12,10,125.0,,2620312930,873
719,2021-12,2021,12,10,126.0,,979324302,326
720,2021-12,2021,12,10,130.0,,1239984023,413
721,2022-01,2022,1,1,,,7120624712,2400
722,2022-01,2022,1,2,,,4703605873,1600
723,2022-01,2022,1,3,,,4416458545,1600
724,2022-01,2022,1,4,,,3880093887,1200
725,2022-01,2022,1,5,,,10212899015,3200
726,2022-01,2022,1,6,,,6126629462,2000
727,2022-01,2022,1,7,,,3525861794,1200
728,2022-01,2022,1,8,,,3774009856,1200
729,2022-01,2022,1,9,,,3539549097,1200
730,2022-01,2022,1,10,,,7153184670,2400
731,2022-01,2022,1,1,1.0,,965169110,322
732,2022-01,2022,1,1,2.0,,1324649221,442
733,2022-01,2022,1,1,3.0,,2530401399,843
734,2022-01,2022,1,1,4.0,,4790334896,1597
735,2022-01,2022,1,1,8.0,,2119172616,706
736,2022-01,2022,1,2,19.0,,1744036810,581
737,2022-01,2022,1,2,20.0,,1256569267,419
738,2022-01,2022,1,2,21.0,,2986350717,995
739,2022-01,2022,1,2,22.0,,3000907630,1000
740,2022-01,2022,1,2,26.0,,2195199719,732
741,2022-01,2022,1,3,31.0,,4697584503,1566
742,2022-01,2022,1,3,32.0,,4428077966,1476
743,2022-01,2022,1,3,33.0,,1617904586,539
744,2022-01,2022,1,3,34.0,,2801913709,934
745,2022-01,2022,1,3,38.0,,2543937783,848
746,2022-01,2022,1,4,43.0,,4725237027,1575
747,2022-01,2022,1,4,44.0,,1994859202,665
748,2022-01,2022,1,4,45.0,,3214422723,1071
749,2022-01,2022,1,4,46.0,,3286583054,1096
750,2022-01,2022,1,4,50.0,,4579785672,1527
751,2022-01,2022,1,5,55.0,,1762526524,588
752,2022-01,2022,1,5,56.0,,3845586487,1282
753,2022-01,2022,1,5,57.0,,4622819545,1541
754,2022-01,2022,1,5,58.0,,1833482152,611
755,2022-01,2022,1,5,62.0,,2704445044,901
756,2022-01,2022,1,6,75.0,,4392340224,1464
757,2022-01,2022,1,6,76.0,,3725724351,1242
758,2022-01,2022,1,6,77.0,,3381206269,1127
759,2022-01,2022,1,6,78.0,,4010031553,1337
760,2022-01,2022,1,6,82.0,,2422614499,808
761,2022-01,2022,1,7,87.0,,3282665761,1094
762,2022-01,2022,1,7,88.0,,2739136601,913
763,2022-01,2022,1,7,89.0,,3314180252,1105
764,2022-01,2022,1,7,90.0,,1885097581,628
765,2022-01,2022,1,7,94.0,,2050283369,683
766,2022-01,2022,1,8,99.0,,4467840181,1489
767,2022-01,2022,1,8,100.0,,3735260516,1245
768,2022-01,2022,1,8,101.0,,1426964286,476
769,2022-01,2022,1,8,102.0,,1080126788,360
770,2022-01,2022,1,8,106.0,,3929441772,1310
771,2022-01,2022,1,9,111.0,,1416169388,472
772,2022-01,2022,1,9,112.0,,1591555589,531
773,2022-01,2022,1,9,113.0,,2112036178,704
774,2022-01,2022,1,9,114.0,,1620858218,540
775,2022-01,2022,1,9,118.0,,3843909258,1281
776,2022-01,2022,1,10,123.0,,4776851733,1592
777,2022-01,2022,1,10,124.0,,3758700240,1253
778,2022-01,2022,1,10,125.0,,1049804166,350
779,2022-01,2022,1,10,126.0,,4479187979,1493
780,2022-01,2022,1,10,130.0,,1579375459,526
781,2022-02,2022,2,1,,,5915896063,2000
782,2022-02,2022,2,2,,,4366027976,1333
783,2022-02,2022,2,3,,,3682115020,1333
784,2022-02,2022,2,4,,,2768389130,1000
785,2022-02,2022,2,5,,,7444028624,2667
786,2022-02,2022,2,6,,,4524134088,1667
787,2022-02,2022,2,7,,,2737813836,1000
788,2022-02,2022,2,8,,,3209224523,1000
789,2022-02,2022,2,9,,,3264820729,1000
790,2022-02,2022,2,10,,,5493154187,2000
791,2022-02,2022,2,1,1.0,,1484137172,495
792,2022-02,2022,2,1,2.0,,1938067965,646
793,2022-02,2022,2,1,3.0,,931689126,311
794,2022-02,2022,2,1,4.0,,3624873266,1208
795,2022-02,2022,2,1,8.0,,1406749190,469
796,2022-02,2022,2,2,19.0,,2537363809,846
797,2022-02,2022,2,2,20.0,,1797407038,599
798,2022-02,2022,2,2,21.0,,1717056091,572
799,2022-02,2022,2,2,22.0,,1510693747,504
800,2022-02,2022,2,2,26.0,,1758015549,586
801,2022-02,2022,2,3,31.0,,2467132725,822
802,2022-02,2022,2,3,32.0,,3280229688,1093
803,2022-02,2022,2,3,33.0,,2901861793,967
804,2022-02,2022,2,3,34.0,,3069209817,1023
805,2022-02,2022,2,3,38.0,,3164419285,1055
806,2022-02,2022,2,4,43.0,,2223037488,741
807,2022-02,2022,2,4,44.0,,2812130527,937
808,2022-02,2022,2,4,45.0,,2245803125,749
809,2022-02,2022,2,4,46.0,,3824596133,1275
810,2022-02,2022,2,4,50.0,,1466743236,489
811,2022-02,2022,2,5,55.0,,3768419855,1256
812,2022-02,2022,2,5,56.0,,3055939712,1019
813,2022-02,2022,2,5,57.0,,1406137961,469
814,2022-02,2022,2,5,58.0,,1722751271,574
815,2022-02,2022,2,5,62.0,,1394393222,465
816,2022-02,2022,2,6,75.0,,1983926893,661
817,2022-02,2022,2,6,76.0,,3255360862,1085
818,2022-02,2022,2,6,77.0,,3643730415,1215
819,2022-02,2022,2,6,78.0,,2939881891,980
820,2022-02,2022,2,6,82.0,,3369545103,1123
821,2022-02,2022,2,7,87.0,,2199111725,733
822,2022-02,2022,2,7,88.0,,3274910576,1092
823,2022-02,2022,2,7,89.0,,2359433852,786
824,2022-02,2022,2,7,90.0,,1485375597,495
825,2022-02,2022,2,7,94.0,,3595380475,1198
826,2022-02,2022,2,8,99.0,,2618253718,873
827,2022-02,2022,2,8,100.0,,3928856061,1310
828,2022-02,2022,2,8,101.0,,1490285844,497
829,2022-02,2022,2,8,102.0,,3785301912,1262
830,2022-02,2022,2,8,106.0,,2768447204,923
831,2022-02,2022,2,9,111.0,,2755547543,919
832,2022-02,2022,2,9,112.0,,1797729916,599
833,2022-02,2022,2,9,113.0,,854157065,285
834,2022-02,2022,2,9,114.0,,3555070958,1185
835,2022-02,2022,2,9,118.0,,3109752336,1037
836,2022-02,2022,2,10,123.0,,3936835439,1312
837,2022-02,2022,2,10,124.0,,1529689132,510
838,2022-02,2022,2,10,125.0,,2621016065,874
839,2022-02,2022,2,10,126.0,,3512015088,1171
840,2022-02,2022,2,10,130.0,,3338887300,1113
841,2022-03,2022,3,1,,,3039463635,1000
842,2022-03,2022,3,2,,,2149815297,667
843,2022-03,2022,3,3,,,2195974116,667
844,2022-03,2022,3,4,,,1417861128,500
845,2022-03,2022,3,5,,,4194632668,1333
846,2022-03,2022,3,6,,,2263314643,833
847,2022-03,2022,3,7,,,1399497603,500
848,2022-03,2022,3,8,,,1374006932,500
849,2022-03,2022,3,9,,,1579563649,500
850,2022-03,2022,3,10,,,2892409967,1000
851,2022-03,2022,3,1,1.0,,1856887517,619
852,2022-03,2022,3,1,2.0,,1732315018,577
853,2022-03,2022,3,1,3.0,,796654207,266
854,2022-03,2022,3,1,4.0,,1776454161,592
855,2022-03,2022,3,1,8.0,,1755871889,585
856,2022-03,2022,3,2,19.0,,786068625,262
857,2022-03,2022,3,2,20.0,,406797062,136
858,2022-03,2022,3,2,21.0,,1721222853,574
859,2022-03,2022,3,2,22.0,,881821906,294
860,2022-03,2022,3,2,26.0,,1740666179,580
861,2022-03,2022,3,3,31.0,,405442167,135
862,2022-03,2022,3,3,32.0,,495394840,165
863,2022-03,2022,3,3,33.0,,966216596,322
864,2022-03,2022,3,3,34.0,,1855337513,618
865,2022-03,2022,3,3,38.0,,1698045070,566
866,2022-03,2022,3,4,43.0,,483999035,161
867,2022-03,2022,3,4,44.0,,1142282072,381
868,2022-03,2022,3,4,45.0,,1675528812,559
869,2022-03,2022,3,4,46.0,,744419003,248
870,2022-03,2022,3,4,50.0,,1188867128,396
871,2022-03,2022,3,5,55.0,,600222615,200
872,2022-03,2022,3,5,56.0,,743947200,248
873,2022-03,2022,3,5,57.0,,1232336883,411
874,2022-03,2022,3,5,58.0,,1693249316,564
875,2022-03,2022,3,5,62.0,,677071823,226
876,2022-03,2022,3,6,75.0,,502203325,167
877,2022-03,2022,3,6,76.0,,1178584182,393
878,2022-03,2022,3,6,77.0,,684534751,228
879,2022-03,2022,3,6,78.0,,1288143511,429
880,2022-03,2022,3,6,82.0,,1664531019,555
881,2022-03,2022,3,7,87.0,,1738947501,580
882,2022-03,2022,3,7,88.0,,627883742,209
883,2022-03,2022,3,7,89.0,,1439635769,480
884,2022-03,2022,3,7,90.0,,1408853098,470
885,2022-03,2022,3,7,94.0,,1070319516,357
886,2022-03,2022,3,8,99.0,,970508550,324
887,2022-03,2022,3,8,100.0,,1482165290,494
888,2022-03,2022,3,8,101.0,,438460022,146
889,2022-03,2022,3,8,102.0,,1463783540,488
890,2022-03,2022,3,8,106.0,,1145378931,382
891,2022-03,2022,3,9,111.0,,1880666151,627
892,2022-03,2022,3,9,112.0,,1131374309,377
893,2022-03,2022,3,9,113.0,,1669812661,557
894,2022-03,2022,3,9,114.0,,1104491434,368
895,2022-03,2022,3,9,118.0,,1769618644,590
896,2022-03,2022,3,10,123.0,,1701876444,567
897,2022-03,2022,3,10,124.0,,844370226,281
898,2022-03,2022,3,10,125.0,,1302412021,434
899,2022-03,2022,3,10,126.0,,1076938315,359
900,2022-03,2022,3,10,130.0,,710080537,237
901,2022-04,2022,4,1,,,2655003601,900
902,2022-04,2022,4,2,,,1846299709,600
903,2022-04,2022,4,3,,,1799910721,600
904,2022-04,2022,4,4,,,1406945858,450
905,2022-04,2022,4,5,,,3529769836,1200
906,2022-04,2022,4,6,,,2031068695,750
907,2022-04,2022,4,7,,,1294838435,450
908,2022-04,2022,4,8,,,1372365290,450
909,2022-04,2022,4,9,,,1257873419,450
910,2022-04,2022,4,10,,,2551746500,900
911,2022-04,2022,4,1,1.0,,1683930812,561
912,2022-04,2022,4,1,2.0,,913525086,305
913,2022-04,2022,4,1,3.0,,1246332633,415
914,2022-04,2022,4,1,4.0,,1371920409,457
915,2022-04,2022,4,1,8.0,,1117969800,373
916,2022-04,2022,4,2,19.0,,1669847553,557
917,2022-04,2022,4,2,20.0,,1774173037,591
918,2022-04,2022,4,2,21.0,,695590096,232
919,2022-04,2022,4,2,22.0,,917597538,306
920,2022-04,2022,4,2,26.0,,411626366,137
921,2022-04,2022,4,3,31.0,,1042071026,347
922,2022-04,2022,4,3,32.0,,1652697039,551
923,2022-04,2022,4,3,33.0,,438726519,146
924,2022-04,2022,4,3,34.0,,1100841515,367
925,2022-04,2022,4,3,38.0,,1151613279,384
926,2022-04,2022,4,4,43.0,,660098429,220
927,2022-04,2022,4,4,44.0,,1313824756,438
928,2022-04,2022,4,4,45.0,,1107962970,369
929,2022-04,2022,4,4,46.0,,1078925634,360
930,2022-04,2022,4,4,50.0,,1226249417,409
931,2022-04,2022,4,5,55.0,,938180877,313
932,2022-04,2022,4,5,56.0,,1416297610,472
933,2022-04,2022,4,5,57.0,,1350240580,450
934,2022-04,2022,4,5,58.0,,876533318,292
935,2022-04,2022,4,5,62.0,,793967582,265
936,2022-04,2022,4,6,75.0,,800841626,267
937,2022-04,2022,4,6,76.0,,1489565849,497
938,2022-04,2022,4,6,77.0,,1781157434,594
939,2022-04,2022,4,6,78.0,,1764229884,588
940,2022-04,2022,4,6,82.0,,693059754,231
941,2022-04,2022,4,7,87.0,,684323942,228
942,2022-04,2022,4,7,88.0,,635673235,212
943,2022-04,2022,4,7,89.0,,1119608880,373
944,2022-04,2022,4,7,90.0,,408653628,136
945,2022-04,2022,4,7,94.0,,1746752657,582
946,2022-04,2022,4,8,99.0,,375380213,125
947,2022-04,2022,4,8,100.0,,923977691,308
948,2022-04,2022,4,8,101.0,,1015429468,338
949,2022-04,2022,4,8,102.0,,436994501,146
950,2022-04,2022,4,8,106.0,,482510088,161
951,2022-04,2022,4,9,111.0,,1511154488,504
952,2022-04,2022,4,9,112.0,,1052955131,351
953,2022-04,2022,4,9,113.0,,1673518210,558
954,2022-04,2022,4,9,114.0,,1149278318,383
955,2022-04,2022,4,9,118.0,,1418922667,473
956,2022-04,2022,4,10,123.0,,861042557,287
957,2022-04,2022,4,10,124.0,,1761037865,587
958,2022-04,2022,4,10,125.0,,636437013,212
959,2022-04,2022,4,10,126.0,,779790378,260
960,2022-04,2022,4,10,130.0,,1369636665,457
961,2022-05,2022,5,1,,,2840081567,950
962,2022-05,2022,5,2,,,2089527120,633
963,2022-05,2022,5,3,,,2009473075,633
964,2022-05,2022,5,4,,,1296099226,475
965,2022-05,2022,5,5,,,3893588120,1267
966,2022-05,2022,5,6,,,2304210243,792
967,2022-05,2022,5,7,,,1485612394,475
968,2022-05,2022,5,8,,,1358541380,475
969,2022-05,2022,5,9,,,1549833569,475
970,2022-05,2022,5,10,,,2732656872,950
971,2022-05,2022,5,1,1.0,,1558020025,519
972,2022-05,2022,5,1,2.0,,1637675172,546
973,2022-05,2022,5,1,3.0,,1721922365,574
974,2022-05,2022,5,1,4.0,,526958399,176
975,2022-05,2022,5,1,8.0,,1066308709,355
976,2022-05,2022,5,2,19.0,,1872441781,624
977,2022-05,2022,5,2,20.0,,1379366270,460
978,2022-05,2022,5,2,21.0,,1627977513,543
979,2022-05,2022,5,2,22.0,,1895293650,632
980,2022-05,2022,5,2,26.0,,971578392,324
981,2022-05,2022,5,3,31.0,,1796806219,599
982,2022-05,2022,5,3,32.0,,1798448967,599
983,2022-05,2022,5,3,33.0,,894306562,298
984,2022-05,2022,5,3,34.0,,1406928966,469
985,2022-05,2022,5,3,38.0,,838542134,280
986,2022-05,2022,5,4,43.0,,1170754773,390
987,2022-05,2022,5,4,44.0,,913969010,305
988,2022-05,2022,5,4,45.0,,623444086,208
989,2022-05,2022,5,4,46.0,,1389594591,463
990,2022-05,2022,5,4,50.0,,401827625,134
991,2022-05,2022,5,5,55.0,,1387245745,462
992,2022-05,2022,5,5,56.0,,903165259,301
993,2022-05,2022,5,5,57.0,,491087761,164
994,2022-05,2022,5,5,58.0,,1171765047,391
995,2022-05,2022,5,5,62.0,,1733937805,578
996,2022-05,2022,5,6,75.0,,1435937753,479
997,2022-05,2022,5,6,76.0,,937000951,312
998,2022-05,2022,5,6,77.0,,1041580125,347
999,2022-05,2022,5,6,78.0,,1017240085,339
1000,2022-05,2022,5,6,82.0,,1728451863,576
1001,2022-05,2022,5,7,87.0,,871322008,290
1002,2022-05,2022,5,7,88.0,,1683124928,561
1003,2022-05,2022,5,7,89.0,,906733214,302
1004,2022-05,2022,5,7,90.0,,1007696574,336
1005,2022-05,2022,5,7,94.0,,1390833144,464
1006,2022-05,2022,5,8,99.0,,403830153,135
1007,2022-05,2022,5,8,100.0,,1243039818,414
1008,2022-05,2022,5,8,101.0,,1056909212,352
1009,2022-05,2022,5,8,102.0,,1603783227,535
1010,2022-05,2022,5,8,106.0,,1193403094,398
1011,2022-05,2022,5,9,111.0,,465349855,155
1012,2022-05,2022,5,9,112.0,,409136279,136
1013,2022-05,2022,5,9,113.0,,386026309,129
1014,2022-05,2022,5,9,114.0,,979160359,326
1015,2022-05,2022,5,9,118.0,,902590584,301
1016,2022-05,2022,5,10,123.0,,1478366197,493
1017,2022-05,2022,5,10,124.0,,952433864,317
1018,2022-05,2022,5,10,125.0,,1709900275,570
1019,2022-05,2022,5,10,126.0,,587100055,196
1020,2022-05,2022,5,10,130.0,,573627195,191
1021,2022-06,2022,6,1,,,2991714010,1100
1022,2022-06,2022,6,2,,,2387220336,733
1023,2022-06,2022,6,3,,,2231855347,733
1024,2022-06,2022,6,4,,,1760821442,550
1025,2022-06,2022,6,5,,,4342558044,1467
1026,2022-06,2022,6,6,,,2956573804,917
1027,2022-06,2022,6,7,,,1707265367,550
1028,2022-06,2022,6,8,,,1712535382,550
1029,2022-06,2022,6,9,,,1667282688,550
1030,2022-06,2022,6,10,,,2993565843,1100
1031,2022-06,2022,6,1,1.0,,707801789,236
1032,2022-06,2022,6,1,2.0,,753574477,251
1033,2022-06,2022,6,1,3.0,,607046847,202
1034,2022-06,2022,6,1,4.0,,2055139097,685
1035,2022-06,2022,6,1,8.0,,713389006,238
1036,2022-06,2022,6,2,19.0,,2139385464,713
1037,2022-06,2022,6,2,20.0,,2078513762,693
1038,2022-06,2022,6,2,21.0,,550705370,184
1039,2022-06,2022,6,2,22.0,,1740484883,580
1040,2022-06,2022,6,2,26.0,,555036088,185
1041,2022-06,2022,6,3,31.0,,1172080411,391
1042,2022-06,2022,6,3,32.0,,516025280,172
1043,2022-06,2022,6,3,33.0,,1551089162,517
1044,2022-06,2022,6,3,34.0,,1841202314,614
1045,2022-06,2022,6,3,38.0,,1390532390,464
1046,2022-06,2022,6,4,43.0,,1455255501,485
1047,2022-06,2022,6,4,44.0,,1300734403,434
1048,2022-06,2022,6,4,45.0,,1344721731,448
1049,2022-06,2022,6,4,46.0,,515790866,172
1050,2022-06,2022,6,4,50.0,,478611798,160
1051,2022-06,2022,6,5,55.0,,650332525,217
1052,2022-06,2022,6,5,56.0,,1160685023,387
1053,2022-06,2022,6,5,57.0,,464273180,155
1054,2022-06,2022,6,5,58.0,,1212072359,404
1055,2022-06,2022,6,5,62.0,,1348154506,449
1056,2022-06,2022,6,6,75.0,,1042210670,347
1057,2022-06,2022,6,6,76.0,,1855390063,618
1058,2022-06,2022,6,6,77.0,,2099721594,700
1059,2022-06,2022,6,6,78.0,,1219460843,406
1060,2022-06,2022,6,6,82.0,,1657994291,553
1061,2022-06,2022,6,7,87.0,,644812561,215
1062,2022-06,2022,6,7,88.0,,734203350,245
1063,2022-06,2022,6,7,89.0,,946544223,316
1064,2022-06,2022,6,7,90.0,,687035596,229
1065,2022-06,2022,6,7,94.0,,701342534,234
1066,2022-06,2022,6,8,99.0,,975947340,325
1067,2022-06,2022,6,8,100.0,,1143990680,381
1068,2022-06,2022,6,8,101.0,,1418552402,473
1069,2022-06,2022,6,8,102.0,,1547271119,516
1070,2022-06,2022,6,8,106.0,,1553708688,518
1071,2022-06,2022,6,9,111.0,,2192878880,731
1072,2022-06,2022,6,9,112.0,,1992770877,664
1073,2022-06,2022,6,9,113.0,,1735210094,578
1074,2022-06,2022,6,9,114.0,,1731064547,577
1075,2022-06,2022,6,9,118.0,,613862085,205
1076,2022-06,2022,6,10,123.0,,909592894,303
1077,2022-06,2022,6,10,124.0,,466574389,156
1078,2022-06,2022,6,10,125.0,,1439985647,480
1079,2022-06,2022,6,10,126.0,,1036106871,345
1080,2022-06,2022,6,10,130.0,,773670148,258
1081,2022-07,2022,7,1,,,3585934628,1200
1082,2022-07,2022,7,2,,,2405186794,800
1083,2022-07,2022,7,3,,,2342180434,800
1084,2022-07,2022,7,4,,,1912502817,600
1085,2022-07,2022,7,5,,,4827523172,1600
1086,2022-07,2022,7,6,,,3160044283,1000
1087,2022-07,2022,7,7,,,1805552622,600
1088,2022-07,2022,7,8,,,1699322723,600
1089,2022-07,2022,7,9,,,1749196160,600
1090,2022-07,2022,7,10,,,3580700137,1200
1091,2022-07,2022,7,1,1.0,,1209977259,403
1092,2022-07,2022,7,1,2.0,,932945672,311
1093,2022-07,2022,7,1,3.0,,1339525879,447
1094,2022-07,2022,7,1,4.0,,1694085051,565
